SCHL_NR_ID,CNSS_YR,CNSS_SB_ID,SCHOOL_NM,SCHL_DSTRT,ELMNTRY_ST,SCNDRY_SCT,SCHL_YR_PD,DT_PBLCTNR,LATITUDE,LONGITUDE,X,Y
1564,2011,5924034,Cedar Elementary,Campbell River,168,0,2016/2017,2017,50.012243,-125.24573,,
1565,2011,5924034,Continuing Ed SD 72,Campbell River,0,29,2016/2017,2017,49.994935,-125.24430,,
1566,2011,5924052,Cortes Island Elem-Jr Secondary,Campbell River,41,10,2016/2017,2017,50.063889,-124.98194,,
1567,2011,5924034,Eblend,Campbell River,20,264,2016/2017,2017,49.994935,-125.24430,,
1568,2011,5924034,Ecole des Deux Mondes Elementary,Campbell River,144,0,2016/2017,2017,50.019820,-125.25171,,
1569,2011,5924034,Ecole Phoenix Middle,Campbell River,377,205,2016/2017,2017,50.020243,-125.24498,,
1570,2011,5924034,Ecole Willow Point Elementary,Campbell River,254,0,2016/2017,2017,49.966568,-125.21509,,
1571,2011,5924034,Elm Alternate,Campbell River,0,142,2016/2017,2017,49.994935,-125.24430,,
1572,2011,5924034,Georgia Park Elementary,Campbell River,280,0,2016/2017,2017,49.964288,-125.23086,,
1573,2011,5924042,Ocean Grove Elementary,Campbell River,244,0,2016/2017,2017,49.942429,-125.19559,,
1574,2011,5924034,Penfield Elementary,Campbell River,327,0,2016/2017,2017,49.973172,-125.23808,,
1575,2011,5924034,Pinecrest Elementary,Campbell River,258,0,2016/2017,2017,50.002075,-125.24189,,
1576,2011,5924054,Quadra Elementary,Campbell River,103,0,2016/2017,2017,50.050000,-125.21666,,
1577,2011,5924034,Ripple Rock Elementary,Campbell River,329,0,2016/2017,2017,50.024009,-125.27439,,
1578,2011,5924034,Sandowne Elementary,Campbell River,255,0,2016/2017,2017,49.990354,-125.24241,,
1579,2011,5924039,Sayward Elem-Jr Secondary,Campbell River,38,1,2016/2017,2017,50.378889,-125.95944,,
1580,2011,5924034,Southgate Middle School,Campbell River,301,188,2016/2017,2017,49.967423,-125.23399,,
1581,2011,5924054,Surge Narrows Elementary,Campbell River,9,1,2016/2017,2017,50.233333,-125.11666,,
1582,2011,5924034,Timberline Secondary School,Campbell River,0,708,2016/2017,2017,49.979655,-125.24805,,
1583,2011,5933042,@ KOOL,Kamloops/Thompson,31,452,2016/2017,2017,50.657136,-120.35956,,
1584,2011,5933042,A E Perry Elementary,Kamloops/Thompson,298,0,2016/2017,2017,50.704312,-120.37641,,
1585,2011,5933042,Aberdeen Elementary,Kamloops/Thompson,390,0,2016/2017,2017,50.642080,-120.35982,,
1586,2011,5933042,Arthur Hatton Elementary,Kamloops/Thompson,270,0,2016/2017,2017,50.694939,-120.35159,,
1587,2011,5933042,Arthur Stevenson Elementary,Kamloops/Thompson,305,0,2016/2017,2017,50.756027,-120.34639,,
1588,2011,5933042,ASCEND Online Distributed Learning Prg.,Kamloops/Thompson,217,72,2016/2017,2017,50.695197,-120.36045,,
1589,2011,5933074,Barriere Elementary,Kamloops/Thompson,245,0,2016/2017,2017,51.179722,-120.12361,,
1044,2011,5915046,Lynn Valley Elementary,North Vancouver,349,0,2016/2017,2017,49.339078,-123.03745,,
1045,2011,5915046,Lynnmour Elementary School,North Vancouver,172,0,2016/2017,2017,49.314675,-123.03063,,
1046,2011,5915046,Montroyal Elementary,North Vancouver,289,0,2016/2017,2017,49.361618,-123.09689,,
1047,2011,5915046,Mountainside Secondary,North Vancouver,0,200,2016/2017,2017,49.340516,-123.08142,,
1048,2011,5915046,Norgate Community Elementary,North Vancouver,141,0,2016/2017,2017,49.321016,-123.10975,,
1049,2011,5915046,North Vancouver Distributed Learning,North Vancouver,0,567,2016/2017,2017,49.340516,-123.08142,,
1050,2011,5915051,Queen Mary Community Elementary,North Vancouver,377,0,2016/2017,2017,49.318650,-123.07774,,
1051,2011,5915051,Queensbury Elementary,North Vancouver,309,0,2016/2017,2017,49.327328,-123.05977,,
1052,2011,5915051,Ridgeway Elementary,North Vancouver,536,0,2016/2017,2017,49.314716,-123.06258,,
1053,2011,5915046,Ross Road Elementary,North Vancouver,530,0,2016/2017,2017,49.335075,-123.03010,,
1054,2011,5915046,Seycove Secondary Community,North Vancouver,0,586,2016/2017,2017,49.317952,-122.95196,,
1055,2011,5915046,Seymour Heights Elementary,North Vancouver,274,0,2016/2017,2017,49.319008,-123.00055,,
1056,2011,5915046,Sherwood Park Elementary,North Vancouver,401,0,2016/2017,2017,49.307420,-122.95911,,
1057,2011,5915051,St Alcuin College for the Liberal Arts,North Vancouver,52,30,2016/2017,2017,49.317311,-123.06926,,
1058,2011,5915051,St Edmund's,North Vancouver,206,0,2016/2017,2017,49.318052,-123.08132,,
1059,2011,5915046,St Pius X Elementary School,North Vancouver,228,0,2016/2017,2017,49.316687,-122.96885,,
1060,2011,5915051,St Thomas Aquinas,North Vancouver,0,616,2016/2017,2017,49.319916,-123.08609,,
1061,2011,5915051,Sutherland Secondary,North Vancouver,0,871,2016/2017,2017,49.325646,-123.05458,,
1062,2011,5915046,Upper Lynn Elementary,North Vancouver,454,0,2016/2017,2017,49.351584,-123.03009,,
1063,2011,5915046,Vancouver Waldorf School,North Vancouver,149,63,2016/2017,2017,49.333669,-123.04606,,
1064,2011,5915051,Westview Elementary,North Vancouver,231,0,2016/2017,2017,49.324257,-123.08944,,
1065,2011,5915046,Windsor Secondary,North Vancouver,0,918,2016/2017,2017,49.313126,-122.99812,,
1066,2011,5915062,Bowen Island Community School,West Vancouver,334,0,2016/2017,2017,49.380785,-123.34237,,
1067,2011,5915055,Caulfeild Elementary,West Vancouver,275,0,2016/2017,2017,49.343701,-123.25167,,
1068,2011,5915055,Chartwell Elementary,West Vancouver,238,0,2016/2017,2017,49.346820,-123.15234,,
1069,2011,5915055,Collingwood School,West Vancouver,624,598,2016/2017,2017,49.361288,-123.11901,,
1070,2011,5915055,Cypress Park Primary,West Vancouver,61,0,2016/2017,2017,49.340753,-123.23911,,
1071,2011,5915055,Eagle Harbour Montessori,West Vancouver,79,0,2016/2017,2017,49.353103,-123.26064,,
1072,2011,5915055,Ecole Cedardale,West Vancouver,269,0,2016/2017,2017,49.332843,-123.13221,,
1073,2011,5915055,Ecole Pauline Johnson Elementary,West Vancouver,382,0,2016/2017,2017,49.335081,-123.17082,,
1074,2011,5915055,Gleneagles Elementary,West Vancouver,239,0,2016/2017,2017,49.367718,-123.27672,,
1075,2011,5915055,Hollyburn Elementary,West Vancouver,250,0,2016/2017,2017,49.329644,-123.15231,,
1076,2011,5915055,Irwin Park Elementary,West Vancouver,410,0,2016/2017,2017,49.335585,-123.18093,,
1077,2011,5915062,Island Pacific School,West Vancouver,35,27,2016/2017,2017,49.381027,-123.35247,,
1078,2011,5915065,Lions Bay Community School,West Vancouver,32,0,2016/2017,2017,49.465703,-123.23508,,
1079,2011,5915055,Mulgrave School,West Vancouver,505,384,2016/2017,2017,49.348779,-123.19801,,
1080,2011,5915055,Ridgeview Elementary,West Vancouver,416,0,2016/2017,2017,49.338114,-123.15008,,
1081,2011,5915055,Rockridge Secondary,West Vancouver,0,940,2016/2017,2017,49.350478,-123.25272,,
1082,2011,5915055,Sentinel Secondary,West Vancouver,0,1278,2016/2017,2017,49.346431,-123.15013,,
1083,2011,5915055,St Anthony's,West Vancouver,204,0,2016/2017,2017,49.330878,-123.13199,,
1084,2011,5915055,West Bay Elementary,West Vancouver,405,0,2016/2017,2017,49.343996,-123.20424,,
1085,2011,5915055,West Vancouver Secondary,West Vancouver,0,1314,2016/2017,2017,49.338159,-123.16158,,
1086,2011,5915055,Westcot Elementary,West Vancouver,354,0,2016/2017,2017,49.339119,-123.13728,,
1087,2011,5929026,Cedar Grove Elementary,Sunshine Coast,255,0,2016/2017,2017,49.391968,-123.53564,,
1088,2011,5929011,Chatelech Secondary,Sunshine Coast,0,439,2016/2017,2017,49.472368,-123.76924,,
1089,2011,5929011,Davis Bay Elementary,Sunshine Coast,180,0,2016/2017,2017,49.443373,-123.72341,,
1090,2011,5929005,Elphinstone Secondary,Sunshine Coast,1,534,2016/2017,2017,49.406831,-123.51621,,
1091,2011,5929005,Gibsons Elementary,Sunshine Coast,308,0,2016/2017,2017,49.400278,-123.50888,,
1092,2011,5929022,Halfmoon Bay Elementary,Sunshine Coast,205,0,2016/2017,2017,49.481791,-123.88546,,
1093,2011,5929011,Kinnikinnick Elementary,Sunshine Coast,223,0,2016/2017,2017,49.471667,-123.76333,,
1094,2011,5929005,Langdale Elementary,Sunshine Coast,108,0,2016/2017,2017,49.400278,-123.50888,,
1095,2011,5929018,Madeira Park Elementary,Sunshine Coast,82,0,2016/2017,2017,49.621258,-124.02600,,
1096,2011,5929018,Pender Harbour Elem-Secondary,Sunshine Coast,10,71,2016/2017,2017,49.612725,-124.02116,,
1097,2011,5929024,Roberts Creek Elementary,Sunshine Coast,229,0,2016/2017,2017,49.416667,-123.65000,,
1098,2011,5929011,SPIDER Distributed Learning,Sunshine Coast,44,43,2016/2017,2017,49.471667,-123.76333,,
1099,2011,5929011,Sunshine Coast Alternative School,Sunshine Coast,32,111,2016/2017,2017,49.471667,-123.76333,,
1100,2011,5929011,West Sechelt Elementary,Sunshine Coast,227,0,2016/2017,2017,49.471667,-123.76333,,
1101,2011,5927008,Assumption School,Powell River,132,25,2016/2017,2017,49.831587,-124.51716,,
1102,2011,5927008,Brooks Secondary,Powell River,0,768,2016/2017,2017,49.862707,-124.54403,,
1103,2011,5927008,Continuing Ed SD 47,Powell River,0,66,2016/2017,2017,49.833573,-124.51504,,
1104,2011,5927008,Edgehill Elementary,Powell River,201,0,2016/2017,2017,49.852272,-124.50752,,
1105,2011,5927008,Henderson Elementary,Powell River,95,0,2016/2017,2017,49.865856,-124.54511,,
1106,2011,5927008,James Thomson Elementary,Powell River,270,0,2016/2017,2017,49.889547,-124.56347,,
1107,2011,5927016,Kelly Creek Community School,Powell River,105,0,2016/2017,2017,49.780408,-124.37691,,
1108,2011,5927008,Partners in Education Program (PIE),Powell River,128,122,2016/2017,2017,49.833573,-124.51504,,
1109,2011,5927008,Powell River Christian School,Powell River,47,9,2016/2017,2017,49.813066,-124.52243,,
1110,2011,5927018,Texada Elementary,Powell River,22,0,2016/2017,2017,49.758333,-124.55000,,
1111,2011,5927008,Westview Elementary,Powell River,335,0,2016/2017,2017,49.821267,-124.51906,,
1112,2011,5927008,Westview Learning Centre,Powell River,0,21,2016/2017,2017,49.833573,-124.51504,,
1113,2011,5931844,Blackwater Creek Elementary,Sea to Sky,12,0,2016/2017,2017,50.550000,-122.48333,,
1114,2011,5931006,Brackendale Elementary,Sea to Sky,297,0,2016/2017,2017,49.766667,-123.15000,,
1115,2011,5931006,Cedar Valley Waldorf School,Sea to Sky,71,0,2016/2017,2017,49.698056,-123.15583,,
1116,2011,5931006,Coast Mountain Academy,Sea to Sky,11,55,2016/2017,2017,49.737988,-123.10027,,
1117,2011,5931006,Don Ross Middle School,Sea to Sky,197,370,2016/2017,2017,49.766667,-123.15000,,
1118,2011,5931006,Ecole Squamish Elementary,Sea to Sky,425,0,2016/2017,2017,49.698056,-123.15583,,
1119,2011,5915046,Garibaldi Highlands Elementary,Sea to Sky,462,0,2016/2017,2017,49.313803,-122.97482,,
1120,2011,5931006,Howe Sound Secondary,Sea to Sky,0,634,2016/2017,2017,49.698056,-123.15583,,
1121,2011,5915046,Mamquam Elementary,Sea to Sky,288,0,2016/2017,2017,49.313803,-122.97482,,
1122,2011,5931020,Myrtle Philip Community School,Sea to Sky,330,0,2016/2017,2017,50.117222,-122.95472,,
1123,2011,5931012,Pemberton Secondary,Sea to Sky,0,291,2016/2017,2017,50.324539,-122.80222,,
1124,2011,5931006,Sea to Sky Alternative School,Sea to Sky,0,74,2016/2017,2017,49.698056,-123.15583,,
1125,2011,5931006,Sea to Sky Online School,Sea to Sky,0,254,2016/2017,2017,49.698056,-123.15583,,
1126,2011,5931012,Signal Hill Elementary,Sea to Sky,408,0,2016/2017,2017,50.319580,-122.80400,,
1127,2011,5931020,Spring Creek Community School,Sea to Sky,337,0,2016/2017,2017,50.085744,-123.02284,,
1128,2011,5931006,Squamish Montessori Elementary,Sea to Sky,79,0,2016/2017,2017,49.698056,-123.15583,,
1129,2011,5931006,Stawamus School,Sea to Sky,54,41,2016/2017,2017,49.698056,-123.15583,,
1130,2011,5931006,Valleycliffe Elementary,Sea to Sky,184,0,2016/2017,2017,49.698056,-123.15583,,
1131,2011,5931020,Whistler Secondary,Sea to Sky,0,426,2016/2017,2017,50.150683,-122.96054,,
1132,2011,5931020,Whistler Waldorf School,Sea to Sky,151,50,2016/2017,2017,50.117222,-122.95472,,
1133,2011,5945802,Acwsalcta Band School,Central Coast,121,53,2016/2017,2017,52.383333,-126.75000,,
1134,2011,5945801,Bella Bella Community School,Central Coast,130,77,2016/2017,2017,52.161945,-128.14500,,
1135,2011,5945802,Bella Coola Adventist Academy,Central Coast,10,2,2016/2017,2017,52.383333,-126.75000,,
1136,2011,5945802,Bella Coola Elementary,Central Coast,93,0,2016/2017,2017,52.383333,-126.75000,,
1137,2011,5945010,Nusatsum Elementary/Secondary,Central Coast,43,0,2016/2017,2017,52.383333,-126.55000,,
1138,2011,5945010,Oweekeno Elementary,Central Coast,6,0,2016/2017,2017,52.383333,-126.55000,,
1139,2011,5945010,Shearwater Elementary,Central Coast,8,0,2016/2017,2017,52.383333,-126.55000,,
1140,2011,5945010,Sir Alexander Mackenzie Secondary,Central Coast,0,71,2016/2017,2017,52.383333,-126.55000,,
1141,2011,5947032,Agnes L Mathers Elementary Secondary,Haida Gwaii,35,0,2016/2017,2017,53.250000,-131.81666,,
1142,2011,5947023,Gudangaay Tlaats'gaa Naay,Haida Gwaii,0,100,2016/2017,2017,54.016667,-132.15000,,
1143,2011,5947026,Living And Learning School,Haida Gwaii,9,7,2016/2017,2017,53.254083,-132.08121,,
1144,2011,5947030,Port Clements Elementary,Haida Gwaii,38,0,2016/2017,2017,53.685556,-132.18361,,
1145,2011,5947026,Gidgalang Kuuyas Naay,Haida Gwaii,0,136,2016/2017,2017,53.254932,-132.07807,,
1146,2011,5947804,Sk'aadgaa Naay Elementary,Haida Gwaii,138,0,2016/2017,2017,53.266667,-131.99027,,
1147,2011,5947023,Tahayghen Elementary,Haida Gwaii,60,0,2016/2017,2017,54.016667,-132.15000,,
1148,2011,5905054,Beaverdell Elementary,Boundary,13,0,2016/2017,2017,49.433333,-119.08333,,
1149,2011,5935010,Big White Community School,Boundary,33,8,2016/2017,2017,49.888056,-119.49555,,
1150,2011,5905037,Boundary Central Secondary,Boundary,0,125,2016/2017,2017,49.005845,-118.76892,,
1151,2011,5905050,Christina Lake Elementary,Boundary,76,0,2016/2017,2017,49.043056,-118.20833,,
1152,2011,5905032,Dr D A Perley Elementary,Boundary,227,0,2016/2017,2017,49.031111,-118.43916,,
1153,2011,5905032,Grand Forks Secondary,Boundary,0,357,2016/2017,2017,49.031111,-118.43916,,
1154,2011,5905042,Greenwood Elementary,Boundary,33,0,2016/2017,2017,49.088333,-118.67638,,
1155,2011,5905032,John A. Hutton Elementary,Boundary,264,0,2016/2017,2017,49.031111,-118.43916,,
1156,2011,5905037,Midway Elementary,Boundary,39,0,2016/2017,2017,49.008333,-118.77833,,
1157,2011,5905032,Walker Development Centre,Boundary,0,33,2016/2017,2017,49.031111,-118.43916,,
1158,2011,5905054,West Boundary Elementary,Boundary,87,0,2016/2017,2017,49.051859,-118.98659,,
1159,2011,5947012,Annunciation School,Prince Rupert,200,21,2016/2017,2017,54.309816,-130.32524,,
1160,2011,5947012,Charles Hays Secondary,Prince Rupert,0,626,2016/2017,2017,54.310606,-130.30563,,
1161,2011,5947016,Coast Tsimshian Academy,Prince Rupert,101,40,2016/2017,2017,54.557090,-130.43083,,
1162,2011,5947012,Conrad Elementary,Prince Rupert,220,0,2016/2017,2017,54.320938,-130.30065,,
1163,2011,5947806,Hartley Bay Elem-Jr Secondary,Prince Rupert,21,7,2016/2017,2017,53.424078,-129.25616,,
1164,2011,5947807,Lach Klan School,Prince Rupert,61,25,2016/2017,2017,53.800000,-130.43333,,
1165,2011,5947012,Lax Kxeen Elementary,Prince Rupert,168,0,2016/2017,2017,54.317513,-130.31079,,
1166,2011,5947012,Pacific Coast School,Prince Rupert,0,69,2016/2017,2017,54.314002,-130.32458,,
1167,2011,5947012,Pineridge Elementary,Prince Rupert,195,0,2016/2017,2017,54.299563,-130.33516,,
1168,2011,5947007,Port Edward Elementary,Prince Rupert,14,0,2016/2017,2017,54.220563,-130.28841,,
1169,2011,5947012,Prince Rupert Middle,Prince Rupert,248,161,2016/2017,2017,54.309241,-130.31828,,
1170,2011,5947012,Roosevelt Park Elementary,Prince Rupert,266,0,2016/2017,2017,54.306361,-130.32759,,
1171,2011,5907026,Cawston Primary School,Okanagan Similkameen,154,0,2016/2017,2017,49.180105,-119.76190,,
1172,2011,5907047,Okanagan Falls Elementary,Okanagan Similkameen,92,0,2016/2017,2017,49.350000,-119.56666,,
1173,2011,5907014,Oliver Elementary,Okanagan Similkameen,371,0,2016/2017,2017,49.182500,-119.55083,,
1174,2011,5907005,Osoyoos Elementary,Okanagan Similkameen,342,0,2016/2017,2017,49.032500,-119.46833,,
1175,2011,5907005,Osoyoos Secondary,Okanagan Similkameen,0,215,2016/2017,2017,49.020379,-119.48028,,
1176,2011,5907005,Osoyoos Secondary Alt,Okanagan Similkameen,0,4,2016/2017,2017,49.020379,-119.48028,,
1177,2011,5907802,Sen Pok Chin,Okanagan Similkameen,70,2,2016/2017,2017,49.184182,-119.53579,,
1178,2011,5907009,Similkameen Elem-Secondary,Okanagan Similkameen,110,220,2016/2017,2017,49.204722,-119.82972,,
1179,2011,5907009,Similkameen Secondary Alt,Okanagan Similkameen,0,8,2016/2017,2017,49.204722,-119.82972,,
1180,2011,5907014,Southern Okanagan Alt,Okanagan Similkameen,0,24,2016/2017,2017,49.182500,-119.55083,,
1181,2011,5907014,Southern Okanagan Secondary,Okanagan Similkameen,0,434,2016/2017,2017,49.182500,-119.55083,,
1182,2011,5907014,Tuc-el-Nuit Elementary,Okanagan Similkameen,248,0,2016/2017,2017,49.182500,-119.55083,,
1183,2011,5907014,YouLearn.ca-DL,Okanagan Similkameen,27,172,2016/2017,2017,49.182500,-119.55083,,
1184,2011,5951043,Bulkley Valley Christian Distributed Lrn,Bulkley Valley,38,23,2016/2017,2017,54.780604,-127.15449,,
1185,2011,5951043,Bulkley Valley Christian School,Bulkley Valley,113,71,2016/2017,2017,54.779167,-127.17611,,
1186,2011,5951043,Bulkley Valley Education Connection,Bulkley Valley,16,81,2016/2017,2017,54.779167,-127.17611,,
1187,2011,5951043,Bulkley Valley Learning Centre,Bulkley Valley,0,48,2016/2017,2017,54.779167,-127.17611,,
1188,2011,5951043,Ebenezer Canadian Reformed School,Bulkley Valley,157,61,2016/2017,2017,54.779167,-127.17611,,
1189,2011,5951034,Houston Christian School,Bulkley Valley,83,35,2016/2017,2017,54.398333,-126.64833,,
1190,2011,5951034,Houston Secondary,Bulkley Valley,0,209,2016/2017,2017,54.398333,-126.64833,,
1191,2011,5951043,Muheim Memorial Elementary,Bulkley Valley,276,0,2016/2017,2017,54.778685,-127.16674,,
1192,2011,5951034,Silverthorne Elementary,Bulkley Valley,160,0,2016/2017,2017,54.398333,-126.64833,,
1193,2011,5951043,Smithers Secondary,Bulkley Valley,0,666,2016/2017,2017,54.779167,-127.17611,,
1194,2011,5951043,St Joseph's,Bulkley Valley,187,0,2016/2017,2017,54.779167,-127.17611,,
1195,2011,5951038,Telkwa Elementary,Bulkley Valley,105,0,2016/2017,2017,54.696667,-127.05083,,
1196,2011,5951034,Twain Sullivan Elementary,Bulkley Valley,161,0,2016/2017,2017,54.398333,-126.64833,,
1197,2011,5951043,Walnut Park Elementary,Bulkley Valley,353,0,2016/2017,2017,54.779167,-127.17611,,
1198,2011,5953023,Alternate Community Programs,Prince George,2,346,2016/2017,2017,53.886351,-122.77917,,
1199,2011,5953023,Beaverly Elementary,Prince George,197,0,2016/2017,2017,53.830587,-122.87473,,
1200,2011,5953023,Blackburn Elementary,Prince George,241,0,2016/2017,2017,53.897525,-122.64126,,
1201,2011,5953044,Buckhorn Elementary,Prince George,132,0,2016/2017,2017,53.793483,-122.65279,,
1202,2011,5953023,Camp Trapping,Prince George,0,3,2016/2017,2017,53.886351,-122.77917,,
1203,2011,5953023,Cedars Christian School,Prince George,237,118,2016/2017,2017,53.931095,-122.78314,,
1204,2011,5953023,CIDES - District 57 Connect,Prince George,10,201,2016/2017,2017,53.886351,-122.77917,,
1205,2011,5953023,College Heights Elementary,Prince George,342,0,2016/2017,2017,53.873145,-122.76665,,
1206,2011,5953023,College Heights Secondary,Prince George,0,900,2016/2017,2017,53.861876,-122.76596,,
1207,2011,5953023,Continuing Ed SD 57,Prince George,0,221,2016/2017,2017,53.886351,-122.77917,,
1208,2011,5953023,D P Todd Secondary,Prince George,0,637,2016/2017,2017,53.923039,-122.81200,,
1209,2011,5953023,Duchess Park Secondary,Prince George,0,993,2016/2017,2017,53.916135,-122.75740,,
1210,2011,5953023,Ecole Lac des Bois,Prince George,450,0,2016/2017,2017,53.916655,-122.79766,,
1211,2011,5953023,Edgewood Elementary,Prince George,220,0,2016/2017,2017,53.945742,-122.80224,,
1212,2011,5953023,Foothills Elementary,Prince George,318,0,2016/2017,2017,53.916993,-122.81117,,
1213,2011,5953048,Giscome Elementary,Prince George,32,0,2016/2017,2017,54.066667,-122.46666,,
1214,2011,5953023,Glenview Elementary,Prince George,264,0,2016/2017,2017,53.995545,-122.77656,,
